id;neighbourhood;room_type;price;minimum_nights;number_of_reviews;last_review;availability_365
1370386530195000000;Este;Entire home/apt;89,00 ;3;5;20/09/2025;17
1377129128575150000;Centro;Entire home/apt;84,00 ;2;3;22/06/2025;247
1412322791243460000;Centro;Entire home/apt;174,00 ;1;3;12/09/2025;345
1460899509893710000;Centro;Private room;23,00 ;3;2;20/07/2025;29
4959767;Centro;Entire home/apt;110,00 ;4;101;12/09/2025;262
11116983;Cruz De Humilladero;Entire home/apt;106,00 ;2;91;25/09/2025;218
17359863;Centro;Entire home/apt;69,00 ;1;76;21/08/2025;306
18614024;Churriana;Entire home/apt;558,00 ;3;79;16/08/2025;299
23047329;Centro;Entire home/apt;78,00 ;2;73;10/09/2025;210
25705145;Centro;Entire home/apt;101,00 ;1;1;24/08/2025;280
25707249;Centro;Entire home/apt;88,00 ;1;59;26/09/2025;256
28556919;Centro;Entire home/apt;78,00 ;1;67;25/08/2025;318
30194742;Carretera de Cadiz;Entire home/apt;103,00 ;2;56;27/07/2025;12
37770190;Centro;Entire home/apt;273,00 ;3;59;18/08/2025;337
42679540;Centro;Entire home/apt;60,00 ;1;42;12/09/2025;361
44006093;Carretera de Cadiz;Entire home/apt;95,00 ;3;43;23/08/2025;81
599147170173943000;Centro;Entire home/apt;103,00 ;1;32;16/09/2025;233
662941184900471000;Centro;Entire home/apt;87,00 ;1;31;07/09/2025;330
755265405232970000;Centro;Entire home/apt;187,00 ;1;27;27/06/2025;325
774693436246157000;Centro;Entire home/apt;63,00 ;1;22;06/08/2025;89
803410094980440000;Centro;Entire home/apt;202,00 ;1;26;01/09/2025;305
835198458352510000;Cruz De Humilladero;Entire home/apt;48,00 ;28;24;02/09/2025;139
852826980309007000;Centro;Entire home/apt;95,00 ;4;24;29/08/2025;143
921835288400429000;Ciudad Jardin;Private room;39,00 ;6;21;27/09/2025;284
948288260930151000;Centro;Entire home/apt;70,00 ;2;20;03/08/2025;333
1007059887684170000;Carretera de Cadiz;Private room;28,00 ;6;18;15/09/2025;232
1009259877830750000;Centro;Private room;79,00 ;1;17;22/09/2025;85
1084637173927140000;Centro;Private room;64,00 ;5;15;05/08/2025;60
1126537190231710000;Este;Entire home/apt;109,00 ;1;14;15/08/2025;231
1135995216127350000;Centro;Entire home/apt;80,00 ;3;1;24/08/2025;163
1195660837266230000;Centro;Entire home/apt;86,00 ;1;1;24/08/2025;272
1218655303921520000;Centro;Entire home/apt;50,00 ;14;4;15/08/2025;348
1239307857598730000;Centro;Private room;68,00 ;2;10;18/08/2025;175
1264444540616770000;Centro;Entire home/apt;83,00 ;3;8;21/05/2025;133
1304459849999420000;Carretera de Cadiz;Entire home/apt;58,00 ;2;6;24/08/2025;303
1345554703477090000;Carretera de Cadiz;Entire home/apt;84,00 ;1;6;08/07/2025;349
1436840945394070000;Centro;Entire home/apt;94,00 ;3;1;24/08/2025;302
5524258;Centro;Entire home/apt;160,00 ;1;100;28/09/2025;361
9757597;Este;Entire home/apt;2.932,00 ;2;11;24/06/2025;186
13460898;Centro;Entire home/apt;83,00 ;2;90;14/09/2025;247
18941747;Centro;Entire home/apt;89,00 ;1;51;31/07/2025;124
24006216;Centro;Entire home/apt;201,00 ;1;72;21/09/2025;125
33823103;Este;Entire home/apt;139,00 ;2;61;22/08/2025;349
34272776;Centro;Entire home/apt;154,00 ;3;62;23/09/2025;127
42372243;Este;Entire home/apt;559,00 ;1;54;26/09/2025;299
44025965;Centro;Entire home/apt;102,00 ;1;49;15/08/2025;328
44340521;Centro;Entire home/apt;126,00 ;1;37;14/09/2025;338
46480053;Centro;Entire home/apt;83,00 ;4;42;11/09/2025;197
49300502;Centro;Entire home/apt;97,00 ;1;42;24/01/2025;232
51383269;Centro;Entire home/apt;152,00 ;1;39;14/06/2025;144
51778398;Centro;Entire home/apt;187,00 ;3;40;15/06/2025;38
558360257133510000;Palma-Palmilla;Entire home/apt;78,00 ;1;35;01/07/2025;262
898429273387060000;Centro;Entire home/apt;81,00 ;1;22;06/09/2025;347
948392464610828000;Centro;Entire home/apt;234,00 ;2;19;14/09/2025;262
1135386307364440000;Palma-Palmilla;Entire home/apt;180,00 ;3;14;24/08/2025;262
1187725119855430000;Carretera de Cadiz;Private room;110,00 ;2;12;23/08/2025;25
1191106201484330000;Centro;Entire home/apt;123,00 ;30;12;22/09/2025;299
1211373105354810000;Centro;Entire home/apt;111,00 ;3;11;15/08/2025;30
1305605250600430000;Carretera de Cadiz;Entire home/apt;51,00 ;1;7;23/09/2025;353
1320579844514680000;Centro;Entire home/apt;69,00 ;1;7;21/09/2025;215
1349930147772420000;Centro;Entire home/apt;79,00 ;1;3;20/07/2025;58
1437124628202140000;Centro;Entire home/apt;131,00 ;1;3;11/07/2025;328
1441240915229290000;Centro;Entire home/apt;128,00 ;1;2;26/08/2025;350
2327541;Centro;Entire home/apt;150,00 ;1;114;13/07/2025;303
3316545;Centro;Entire home/apt;82,00 ;3;87;03/09/2025;84
3841561;Centro;Entire home/apt;210,00 ;2;109;28/09/2025;360
14138882;Carretera de Cadiz;Entire home/apt;125,00 ;1;90;02/09/2025;305
39551762;Este;Entire home/apt;99,00 ;2;58;22/06/2025;205
47813180;Churriana;Private room;69,00 ;1;45;01/08/2025;21
49915407;Centro;Entire home/apt;251,00 ;1;42;20/09/2025;260
52560469;Centro;Private room;60,00 ;1;39;17/08/2025;69
561725040822192000;Carretera de Cadiz;Entire home/apt;117,00 ;3;35;01/01/2025;262
577985429191780000;Centro;Entire home/apt;151,00 ;4;35;22/08/2025;140
621626666829402000;Centro;Entire home/apt;134,00 ;2;32;21/09/2025;259
673207673552869000;Cruz De Humilladero;Entire home/apt;83,00 ;4;31;21/07/2025;104
680127234578391000;Centro;Entire home/apt;209,00 ;6;27;19/09/2025;105
777290779720399000;Carretera de Cadiz;Private room;50,00 ;2;22;28/09/2025;233
785503028490662000;Centro;Entire home/apt;70,00 ;1;27;11/05/2025;93
894952579255861000;Centro;Entire home/apt;70,00 ;1;23;10/09/2025;347
948988847058410000;Centro;Private room;48,00 ;3;21;22/09/2025;356
964247264400851000;Centro;Entire home/apt;127,00 ;1;20;21/08/2025;272
1044036269567890000;Centro;Entire home/apt;46,00 ;1;15;20/07/2025;132
1064977912294410000;Centro;Entire home/apt;57,00 ;1;14;08/09/2025;172
1197036062267980000;Centro;Entire home/apt;105,00 ;1;11;18/09/2025;269
1222629020807060000;Centro;Entire home/apt;160,00 ;3;11;01/09/2025;69
1262451147931650000;Centro;Entire home/apt;113,00 ;1;4;03/08/2025;91
1389197269813620000;Carretera de Cadiz;Entire home/apt;170,00 ;2;2;07/08/2025;313
1492942948259240000;Centro;Private room;33,00 ;1;1;25/08/2025;333
23970182;Centro;Entire home/apt;72,00 ;2;75;22/09/2025;166
31649557;Este;Entire home/apt;630,00 ;5;41;14/09/2025;315
716527483258658000;Centro;Entire home/apt;76,00 ;3;29;20/09/2025;262
872869478765163000;Centro;Entire home/apt;260,00 ;4;20;12/09/2025;166
891066968662126000;Centro;Entire home/apt;61,00 ;3;23;25/09/2025;11
897735414493993000;Este;Entire home/apt;78,00 ;1;22;11/09/2025;356
912353372731776000;Churriana;Entire home/apt;67,00 ;1;23;28/08/2025;325
991282999199525000;Centro;Entire home/apt;180,00 ;2;2;06/09/2025;71
1003681568867720000;Centro;Entire home/apt;94,00 ;2;18;24/09/2025;145
1005087301652800000;Centro;Entire home/apt;127,00 ;2;19;16/02/2025;153
1025224929653080000;Carretera de Cadiz;Entire home/apt;99,00 ;1;15;14/09/2025;240
1026642923106460000;Centro;Entire home/apt;120,00 ;5;18;05/08/2025;244
1117362119729280000;Centro;Entire home/apt;131,00 ;1;14;24/08/2025;267
1181941047364260000;Centro;Entire home/apt;100,00 ;2;12;29/09/2025;21
1197525287410870000;Centro;Entire home/apt;177,00 ;1;10;28/08/2025;307
1202087435812770000;Centro;Private room;31,00 ;2;12;03/09/2025;341
1223738472730620000;Puerto de la Torre;Entire home/apt;84,00 ;4;11;28/06/2025;299
1325495461056900000;Centro;Entire home/apt;153,00 ;2;7;17/09/2025;151
1441571476752180000;Carretera de Cadiz;Private room;87,00 ;1;2;26/07/2025;90
1449323331026680000;Centro;Entire home/apt;100,00 ;1;2;29/08/2025;352
5032238;Centro;Entire home/apt;76,00 ;1;108;30/08/2025;342
12054575;Churriana;Entire home/apt;415,00 ;7;94;06/09/2025;167
14172812;Centro;Entire home/apt;86,00 ;7;85;07/09/2025;236
18445702;Este;Entire home/apt;90,00 ;1;84;12/09/2025;272
22955243;Centro;Entire home/apt;133,00 ;4;72;12/08/2025;251
51064418;Centro;Entire home/apt;180,00 ;3;42;23/08/2025;215
590025933082844000;Centro;Entire home/apt;152,00 ;1;1;26/08/2025;300
726629985510904000;Centro;Entire home/apt;91,00 ;2;30;12/09/2025;332
777536141637733000;Centro;Entire home/apt;99,00 ;1;28;08/06/2025;333
803403129394671000;Centro;Entire home/apt;154,00 ;1;27;31/08/2025;347
908604171844141000;Carretera de Cadiz;Private room;60,00 ;1;23;19/04/2025;74
923228549853137000;Este;Entire home/apt;125,00 ;3;22;17/08/2025;277
1009165196578820000;Centro;Entire home/apt;126,00 ;1;14;23/09/2025;84
1108610500362190000;Cruz De Humilladero;Private room;38,00 ;2;15;13/09/2025;161
1117244319632170000;Cruz De Humilladero;Entire home/apt;102,00 ;1;15;17/09/2025;275
1162052593490860000;Centro;Entire home/apt;80,00 ;1;13;27/09/2025;338
1165930716010010000;Centro;Entire home/apt;75,00 ;1;13;28/07/2025;357
1302957452423330000;Centro;Entire home/apt;123,00 ;2;3;22/08/2025;39
1333345856795060000;Este;Entire home/apt;149,00 ;1;1;26/08/2025;314
1394769139780540000;Centro;Entire home/apt;82,00 ;1;4;22/08/2025;254
1403009843411480000;Centro;Entire home/apt;130,00 ;3;3;24/08/2025;234
1450167812519160000;Centro;Entire home/apt;122,00 ;1;1;26/08/2025;93
11508251;Este;Entire home/apt;65,00 ;2;97;28/09/2025;242
16240524;Centro;Entire home/apt;68,00 ;2;90;25/09/2025;47
19950058;Centro;Entire home/apt;76,00 ;4;83;10/09/2025;71
22659291;Palma-Palmilla;Entire home/apt;182,00 ;1;53;11/08/2025;214
24650106;Carretera de Cadiz;Entire home/apt;86,00 ;4;39;25/07/2025;73
24937695;Centro;Entire home/apt;125,00 ;4;75;27/09/2025;320
43859611;Centro;Entire home/apt;128,00 ;1;52;01/06/2025;336
44471608;Este;Entire home/apt;72,00 ;3;37;28/09/2025;169
554081845030396000;Carretera de Cadiz;Entire home/apt;118,00 ;1;36;27/05/2025;273
581564516405409000;Centro;Entire home/apt;120,00 ;3;36;29/08/2025;76
637306388319905000;Centro;Entire home/apt;63,00 ;4;34;24/09/2025;254
670675606460977000;Centro;Entire home/apt;114,00 ;4;29;15/09/2025;132
686215988519776000;Centro;Entire home/apt;65,00 ;2;32;30/08/2025;332
806625363636567000;Centro;Entire home/apt;101,00 ;2;27;27/07/2025;10
831926721946048000;Centro;Private room;48,00 ;1;26;28/09/2025;6
965754887538244000;Centro;Entire home/apt;106,00 ;2;21;04/07/2025;282
1050560480746230000;Este;Entire home/apt;74,00 ;1;12;02/08/2025;290
1056663927854620000;Centro;Entire home/apt;134,00 ;1;12;12/09/2025;323
1083248041768930000;Centro;Entire home/apt;176,00 ;2;15;18/04/2025;255
1131935569212320000;Centro;Entire home/apt;76,00 ;1;10;16/09/2025;58
1166522381078120000;Centro;Entire home/apt;112,00 ;7;11;23/08/2025;327
1176110851572520000;Centro;Entire home/apt;148,00 ;2;12;28/09/2025;191
1176741601085050000;Centro;Entire home/apt;84,00 ;1;12;02/09/2025;352
1194240133502240000;Bailen-Miraflores;Entire home/apt;249,00 ;2;11;23/09/2025;322
1202161532286330000;Centro;Entire home/apt;75,00 ;1;4;29/08/2025;359
1248419941799460000;Centro;Entire home/apt;119,00 ;1;8;28/08/2025;251
1354383683697790000;Centro;Entire home/apt;171,00 ;1;5;18/09/2025;206
1431248857637940000;Bailen-Miraflores;Private room;79,00 ;2;3;28/06/2025;63
1359353;Carretera de Cadiz;Entire home/apt;240,00 ;5;125;01/09/2025;221
13446867;Centro;Entire home/apt;81,00 ;5;95;04/09/2025;37
17281554;Este;Entire home/apt;115,00 ;4;89;25/08/2025;313
19061175;Centro;Entire home/apt;104,00 ;2;85;22/09/2025;315
25891012;Centro;Entire home/apt;68,00 ;7;75;14/09/2025;302
40795771;Centro;Entire home/apt;101,00 ;1;44;20/06/2025;313
50925039;Cruz De Humilladero;Entire home/apt;97,00 ;3;43;16/09/2025;321
51063533;Centro;Entire home/apt;170,00 ;1;40;31/08/2025;283
54303347;Centro;Entire home/apt;115,00 ;1;36;01/07/2025;50
590025899263209000;Centro;Entire home/apt;189,00 ;1;32;26/08/2025;303
695051060387375000;Este;Entire home/apt;155,00 ;1;2;01/08/2025;363
877641521827474000;Centro;Entire home/apt;132,00 ;2;25;24/08/2025;226
910875135877080000;Este;Entire home/apt;101,00 ;2;22;04/09/2025;22
995505679310118000;Carretera de Cadiz;Entire home/apt;171,00 ;2;18;22/03/2025;148
1046936660353400000;Carretera de Cadiz;Entire home/apt;114,00 ;1;18;30/06/2025;187
1136881559620660000;Carretera de Cadiz;Entire home/apt;401,00 ;1;11;18/08/2025;269
1191063020351040000;Carretera de Cadiz;Entire home/apt;118,00 ;1;12;29/08/2025;349
1223818078817290000;Centro;Entire home/apt;114,00 ;2;7;03/08/2025;18
1225809391933030000;Este;Entire home/apt;142,00 ;4;11;07/06/2025;14
1269811153069700000;Centro;Entire home/apt;128,00 ;2;2;13/08/2025;137
1295534721679400000;Centro;Entire home/apt;74,00 ;1;8;19/08/2025;350
1375201195767390000;Centro;Entire home/apt;82,00 ;1;3;13/07/2025;345
1380207889214440000;Churriana;Entire home/apt;75,00 ;1;4;06/08/2025;21
1381850963652590000;Centro;Entire home/apt;77,00 ;1;4;11/07/2025;338
19512669;Centro;Entire home/apt;226,00 ;2;85;14/09/2025;225
22804080;Centro;Entire home/apt;242,00 ;1;68;15/05/2025;334
31514960;Bailen-Miraflores;Entire home/apt;67,00 ;3;19;15/08/2025;112
35538349;Este;Entire home/apt;68,00 ;2;66;07/09/2025;25
35753614;Centro;Entire home/apt;243,00 ;1;64;02/08/2025;156
39623610;Centro;Entire home/apt;210,00 ;1;60;18/06/2025;291
40889784;Centro;Entire home/apt;132,00 ;1;54;25/09/2025;73
41606203;Centro;Entire home/apt;113,00 ;1;45;31/08/2025;344
43544395;Centro;Entire home/apt;86,00 ;3;55;11/09/2025;257
43997641;Centro;Entire home/apt;118,00 ;1;54;26/09/2025;308
44115957;Centro;Entire home/apt;220,00 ;1;44;12/09/2025;270
45669533;Centro;Entire home/apt;113,00 ;1;38;27/09/2025;172
48447959;Centro;Entire home/apt;130,00 ;4;47;23/05/2025;103
50473561;Centro;Entire home/apt;252,00 ;1;43;01/08/2025;271
53269961;Palma-Palmilla;Entire home/apt;79,00 ;1;40;30/07/2025;327
53778977;Cruz De Humilladero;Entire home/apt;108,00 ;2;39;18/07/2025;347
724824844209406000;Centro;Entire home/apt;85,00 ;1;15;08/09/2025;99
812920088472972000;Centro;Entire home/apt;174,00 ;3;26;22/09/2025;346
855041504192076000;Carretera de Cadiz;Entire home/apt;90,00 ;2;26;27/04/2025;264
905121872139933000;Cruz De Humilladero;Entire home/apt;121,00 ;1;24;06/06/2025;126
911659410979780000;Centro;Entire home/apt;105,00 ;2;24;03/07/2025;350
912236807460817000;Carretera de Cadiz;Entire home/apt;92,00 ;2;23;21/09/2025;42
974120657762727000;Este;Entire home/apt;71,00 ;2;21;10/07/2025;334
1030877149844700000;Centro;Entire home/apt;113,00 ;1;15;31/08/2025;181
1085752576142840000;Centro;Entire home/apt;100,00 ;1;17;09/09/2025;26
1146160707166580000;Carretera de Cadiz;Entire home/apt;87,00 ;4;14;14/09/2025;166
1299067526203350000;Este;Entire home/apt;800,00 ;5;8;15/09/2025;360
17180894;Centro;Entire home/apt;106,00 ;1;91;31/08/2025;346
18941507;Centro;Entire home/apt;104,00 ;1;68;01/09/2025;135
19741202;Centro;Entire home/apt;193,00 ;1;85;19/06/2025;65
25284398;Centro;Entire home/apt;116,00 ;2;76;27/07/2025;148
26131624;Centro;Entire home/apt;162,00 ;4;75;01/07/2025;112
26326614;Centro;Entire home/apt;116,00 ;2;76;15/08/2025;138
40797775;Centro;Entire home/apt;95,00 ;3;60;31/05/2025;259
41928032;Centro;Entire home/apt;131,00 ;1;49;06/05/2025;347
45982874;Centro;Entire home/apt;93,00 ;4;44;09/09/2025;107
47003912;Centro;Entire home/apt;83,00 ;1;45;23/06/2025;270
52525291;Centro;Entire home/apt;58,00 ;1;42;23/08/2025;365
660515160880781000;Centro;Entire home/apt;113,00 ;1;33;28/07/2025;217
705480270952260000;Este;Entire home/apt;205,00 ;4;28;13/09/2025;183
801557315698369000;Centro;Entire home/apt;362,00 ;2;27;02/09/2025;347
809897552407215000;Carretera de Cadiz;Entire home/apt;87,00 ;1;28;29/09/2025;330
924539717819616000;Carretera de Cadiz;Entire home/apt;94,00 ;2;23;07/09/2025;356
1285277123745790000;Este;Entire home/apt;76,00 ;5;3;09/08/2025;78
1319694938502460000;Carretera de Cadiz;Entire home/apt;113,00 ;2;3;24/08/2025;73
1383423829988190000;Centro;Entire home/apt;166,00 ;1;2;05/08/2025;318
1439864790366790000;Carretera de Cadiz;Entire home/apt;55,00 ;30;2;15/08/2025;89
18281806;Centro;Entire home/apt;119,00 ;1;90;15/09/2025;260
18770803;Carretera de Cadiz;Entire home/apt;263,00 ;2;89;23/09/2025;116
21261557;Centro;Entire home/apt;86,00 ;3;85;14/09/2025;109
35751421;Centro;Private room;49,00 ;2;66;21/09/2025;334
43996687;Centro;Entire home/apt;103,00 ;1;55;18/07/2025;327
50837170;Centro;Entire home/apt;65,00 ;1;45;14/08/2025;365
52199404;Centro;Private room;47,00 ;1;41;01/07/2025;357
52967611;Centro;Private room;62,00 ;1;41;10/08/2025;336
53809310;Este;Entire home/apt;81,00 ;3;39;22/09/2025;185
646892415359684000;Carretera de Cadiz;Entire home/apt;95,00 ;1;34;01/02/2025;6
857814408394747000;Centro;Entire home/apt;59,00 ;3;26;24/06/2025;311
943173639388250000;Centro;Entire home/apt;175,00 ;1;22;02/08/2025;340
999368641829712000;Este;Entire home/apt;180,00 ;4;16;04/08/2025;101
1089954457181880000;Centro;Entire home/apt;108,00 ;2;17;24/09/2025;51
1137713987400650000;Churriana;Entire home/apt;52,00 ;1;13;02/09/2025;6
1189033601427060000;Centro;Entire home/apt;70,00 ;1;13;12/08/2025;124
1203582159336890000;Palma-Palmilla;Entire home/apt;173,00 ;1;11;15/09/2025;337
1239747266914780000;Centro;Entire home/apt;144,00 ;1;10;04/09/2025;111
1283902839415830000;Centro;Entire home/apt;350,00 ;5;8;17/08/2025;1
1320610029911170000;Centro;Entire home/apt;66,00 ;1;8;21/09/2025;216
1407801161922170000;Carretera de Cadiz;Entire home/apt;150,00 ;1;3;20/07/2025;340
1490416294930240000;Centro;Entire home/apt;131,00 ;1;1;28/08/2025;295
13938562;Centro;Entire home/apt;72,00 ;3;99;25/09/2025;264
18016466;Este;Entire home/apt;130,00 ;4;92;13/08/2025;178
25707210;Centro;Entire home/apt;88,00 ;1;17;10/08/2025;297
32492059;Carretera de Cadiz;Entire home/apt;90,00 ;3;70;25/08/2025;200
43811284;Centro;Entire home/apt;120,00 ;1;56;17/09/2025;207
47087023;Centro;Entire home/apt;146,00 ;1;51;21/09/2025;27
50795375;Centro;Entire home/apt;115,00 ;2;44;07/09/2025;50
52453159;Centro;Entire home/apt;83,00 ;1;43;25/09/2025;285
52948480;Centro;Entire home/apt;97,00 ;3;26;18/05/2025;293
618434030241143000;Centro;Entire home/apt;106,00 ;2;37;26/09/2025;289
677250778601332000;Centro;Private room;38,00 ;6;34;30/08/2025;89
679420399511776000;Centro;Private room;50,00 ;2;34;09/09/2025;136
780823338348254000;Centro;Entire home/apt;142,00 ;1;27;10/05/2025;335
1110158217216950000;Centro;Entire home/apt;105,00 ;2;16;29/09/2025;337
1120092788141010000;Centro;Entire home/apt;165,00 ;1;12;31/08/2025;315
1151936773590880000;Centro;Entire home/apt;133,00 ;1;15;17/08/2025;63
1160826035289480000;Cruz De Humilladero;Entire home/apt;105,00 ;1;13;26/07/2025;229
1178206955628100000;Centro;Entire home/apt;147,00 ;4;13;25/09/2025;123
1314466998610800000;Centro;Entire home/apt;91,00 ;1;7;10/07/2025;333
1371672393641420000;Carretera de Cadiz;Entire home/apt;111,00 ;2;5;26/06/2025;62
4071059;Centro;Entire home/apt;87,00 ;4;88;23/08/2025;267
18968212;Centro;Entire home/apt;395,00 ;3;90;20/07/2025;214
22564837;Centro;Entire home/apt;102,00 ;1;35;25/08/2025;288
37672691;Centro;Entire home/apt;69,00 ;3;67;11/08/2025;81
39144310;Centro;Entire home/apt;105,00 ;3;64;24/09/2025;154
48022141;Centro;Entire home/apt;149,00 ;4;50;30/08/2025;102
53597144;Centro;Entire home/apt;97,00 ;3;41;07/09/2025;328
53665990;Bailen-Miraflores;Entire home/apt;100,00 ;2;42;27/08/2025;318
557891819263918000;Centro;Entire home/apt;151,00 ;1;40;22/09/2025;344
643842493104744000;Centro;Entire home/apt;215,00 ;1;35;25/07/2025;232
659272557105366000;Centro;Entire home/apt;148,00 ;1;32;23/07/2025;331
678974855844460000;Centro;Private room;72,00 ;1;34;24/08/2025;337
751099096533867000;Centro;Entire home/apt;118,00 ;3;30;05/09/2025;47
775461837581960000;Centro;Entire home/apt;102,00 ;3;29;17/07/2025;258
820334694305693000;Este;Entire home/apt;100,00 ;4;26;08/09/2025;79
1030926240302180000;Centro;Entire home/apt;192,00 ;1;18;06/07/2025;212
1056449295662790000;Centro;Entire home/apt;128,00 ;1;19;14/09/2025;293
1110137505187200000;Centro;Entire home/apt;121,00 ;1;2;30/07/2025;340
1207906796273760000;Centro;Entire home/apt;101,00 ;1;12;07/09/2025;278
